,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,count
326,65.0909090909091,?,231509.72727272726,"Some-college,Bachelors,HS-grad,11th,Assoc-voc,9th",9.636363636363637,"Never-married,Divorced",?,"Not-in-family,Own-child","White,Black",Male,168.0,0.0,16.90909090909091,United-States,>50k,1
621,65.125,Private,271383.875,"1st-4th,Preschool,7th-8th,10th",4.125,"Divorced,Widowed","Handlers-cleaners,Priv-house-serv,Farming-fishing,Sales","Not-in-family,Other-relative",White,Female,0.0,0.0,44.375,"Guatemala,United-States",<=50k,8
1909,65.125,"Private,State-gov",183508.125,"9th,HS-grad,11th",7.75,"Never-married,Divorced","Handlers-cleaners,Adm-clerical,Transport-moving,Craft-repair","Other-relative,Own-child,Unmarried","White,Asian-Pac-Islander",Male,374.125,0.0,40.625,"Cambodia,United-States,Canada,El-Salvador",<=50k,7
1910,65.125,"Private,State-gov",183508.125,"9th,HS-grad,11th",7.75,"Never-married,Divorced","Handlers-cleaners,Adm-clerical,Transport-moving,Craft-repair","Other-relative,Own-child,Unmarried","White,Asian-Pac-Islander",Male,374.125,0.0,40.625,"Cambodia,United-States,Canada,El-Salvador",>50k,1
921,65.14285714285714,"State-gov,Self-emp-not-inc",200239.85714285713,"Assoc-voc,Some-college,HS-grad",9.571428571428571,Widowed,"Other-service,Adm-clerical,Craft-repair",Not-in-family,"White,Black",Female,0.0,115.71428571428571,35.42857142857143,United-States,<=50k,7
4560,65.16666666666667,?,172818.66666666666,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,2693.5,758.5,41.333333333333336,"Italy,United-States",<=50k,1
4561,65.16666666666667,?,172818.66666666666,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,2693.5,758.5,41.333333333333336,"Italy,United-States",>50k,5
5872,65.16666666666667,"Private,Self-emp-not-inc",96055.5,"Doctorate,Masters,Bachelors",14.0,"Divorced,Married-civ-spouse","Prof-specialty,Sales,Exec-managerial","Not-in-family,Husband",White,Male,0.0,0.0,50.0,"United-States,Canada",<=50k,3
5873,65.16666666666667,"Private,Self-emp-not-inc",96055.5,"Doctorate,Masters,Bachelors",14.0,"Divorced,Married-civ-spouse","Prof-specialty,Sales,Exec-managerial","Not-in-family,Husband",White,Male,0.0,0.0,50.0,"United-States,Canada",>50k,3
6017,65.22222222222223,"Private,Federal-gov",318662.0,"Doctorate,Masters,Bachelors",13.555555555555555,Married-civ-spouse,"Prof-specialty,Adm-clerical,Sales",Husband,White,Male,0.0,666.2222222222222,40.333333333333336,"Italy,United-States",<=50k,2
6018,65.22222222222223,"Private,Federal-gov",318662.0,"Doctorate,Masters,Bachelors",13.555555555555555,Married-civ-spouse,"Prof-specialty,Adm-clerical,Sales",Husband,White,Male,0.0,666.2222222222222,40.333333333333336,"Italy,United-States",>50k,7
1936,65.22222222222223,"Private,Self-emp-not-inc,?",143292.22222222222,"Assoc-voc,Some-college,HS-grad",9.555555555555555,Married-civ-spouse,"Other-service,?",Wife,White,Female,0.0,0.0,8.0,United-States,<=50k,8
1937,65.22222222222223,"Private,Self-emp-not-inc,?",143292.22222222222,"Assoc-voc,Some-college,HS-grad",9.555555555555555,Married-civ-spouse,"Other-service,?",Wife,White,Female,0.0,0.0,8.0,United-States,>50k,1
5793,65.25,"Private,Self-emp-not-inc",192558.0,HS-grad,9.0,Married-civ-spouse,"Prof-specialty,Sales",Husband,White,Male,1173.25,0.0,45.125,"United-States,?",<=50k,5
5794,65.25,"Private,Self-emp-not-inc",192558.0,HS-grad,9.0,Married-civ-spouse,"Prof-specialty,Sales",Husband,White,Male,1173.25,0.0,45.125,"United-States,?",>50k,3
6218,65.28571428571429,Self-emp-inc,100260.71428571429,"Doctorate,Masters,Bachelors",14.142857142857142,"Married-civ-spouse,Divorced","Prof-specialty,Exec-managerial,Sales","Not-in-family,Husband",White,Male,15383.857142857143,955.1428571428571,64.71428571428571,"United-States,Canada",>50k,7
174,65.33333333333333,"Private,?",168696.16666666666,"1st-4th,5th-6th,7th-8th",3.3333333333333335,"Separated,Married-civ-spouse","Machine-op-inspct,Other-service,?","Not-in-family,Other-relative,Own-child","White,Black",Female,0.0,0.0,23.833333333333332,"Cuba,Italy,United-States",<=50k,6
2032,65.42857142857143,"Local-gov,?",149968.42857142858,"Some-college,HS-grad",9.142857142857142,Widowed,"Other-service,Adm-clerical,?","Other-relative,Unmarried","White,Black",Female,0.0,315.14285714285717,19.428571428571427,United-States,<=50k,6
2033,65.42857142857143,"Local-gov,?",149968.42857142858,"Some-college,HS-grad",9.142857142857142,Widowed,"Other-service,Adm-clerical,?","Other-relative,Unmarried","White,Black",Female,0.0,315.14285714285717,19.428571428571427,United-States,>50k,1
3372,65.5,"Local-gov,Private",114240.25,"Assoc-voc,Bachelors,HS-grad",9.75,Widowed,"Prof-specialty,Other-service",Not-in-family,White,Female,0.0,0.0,29.25,United-States,<=50k,8
4293,65.625,"Self-emp-not-inc,Self-emp-inc",121317.625,"9th,HS-grad,11th",7.75,Married-civ-spouse,"Prof-specialty,Adm-clerical,Transport-moving,Exec-managerial",Husband,White,Male,0.0,0.0,40.0,United-States,<=50k,5
4294,65.625,"Self-emp-not-inc,Self-emp-inc",121317.625,"9th,HS-grad,11th",7.75,Married-civ-spouse,"Prof-specialty,Adm-clerical,Transport-moving,Exec-managerial",Husband,White,Male,0.0,0.0,40.0,United-States,>50k,3
944,65.63636363636364,"Private,Self-emp-inc",156556.0,"Assoc-voc,Doctorate,Masters,Bachelors",13.272727272727273,"Married-spouse-absent,Separated,Widowed","Prof-specialty,Exec-managerial","Not-in-family,Unmarried",White,Male,6260.181818181818,424.90909090909093,50.0,"United-States,?",<=50k,2
945,65.63636363636364,"Private,Self-emp-inc",156556.0,"Assoc-voc,Doctorate,Masters,Bachelors",13.272727272727273,"Married-spouse-absent,Separated,Widowed","Prof-specialty,Exec-managerial","Not-in-family,Unmarried",White,Male,6260.181818181818,424.90909090909093,50.0,"United-States,?",>50k,9
3300,65.66666666666667,?,330733.8333333333,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,895.8333333333334,0.0,24.0,United-States,<=50k,6
1761,65.66666666666667,"Local-gov,Self-emp-not-inc",213955.22222222222,"Some-college,HS-grad,11th",8.88888888888889,Married-civ-spouse,"Exec-managerial,Craft-repair,Transport-moving,Sales",Husband,White,Male,674.1111111111111,0.0,27.333333333333332,"Italy,United-States",<=50k,9
2657,65.71428571428571,?,105042.14285714286,"9th,11th",6.142857142857143,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,42.57142857142857,United-States,<=50k,7
869,65.81818181818181,Self-emp-not-inc,198609.0,"Assoc-voc,9th,Some-college",9.363636363636363,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing,Tech-support",Husband,White,Male,0.0,0.0,23.272727272727273,United-States,<=50k,8
870,65.81818181818181,Self-emp-not-inc,198609.0,"Assoc-voc,9th,Some-college",9.363636363636363,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing,Tech-support",Husband,White,Male,0.0,0.0,23.272727272727273,United-States,>50k,3
6251,65.83333333333333,"Private,Self-emp-inc",196476.0,"Doctorate,Masters,Bachelors",13.666666666666666,Married-civ-spouse,"Exec-managerial,Craft-repair",Husband,White,Male,35100.5,398.6666666666667,49.166666666666664,"United-States,England",<=50k,1
6252,65.83333333333333,"Private,Self-emp-inc",196476.0,"Doctorate,Masters,Bachelors",13.666666666666666,Married-civ-spouse,"Exec-managerial,Craft-repair",Husband,White,Male,35100.5,398.6666666666667,49.166666666666664,"United-States,England",>50k,5
6376,65.85714285714286,"Private,Self-emp-inc",96857.71428571429,"Masters,Bachelors",13.428571428571429,Married-civ-spouse,Exec-managerial,Husband,White,Male,31648.0,0.0,40.0,United-States,>50k,7
369,65.9,"Local-gov,Self-emp-not-inc,?",168160.4,"1st-4th,5th-6th,7th-8th,10th",3.9,"Divorced,Widowed","Other-service,?","Not-in-family,Other-relative","White,Black",Female,0.0,166.8,43.1,"?,United-States,England,Haiti",<=50k,10
2718,66.1,"Local-gov,Private,Self-emp-not-inc",94963.7,HS-grad,9.0,Widowed,"Exec-managerial,Adm-clerical,Other-service","Not-in-family,Other-relative",White,Female,1767.9,0.0,40.2,"United-States,Canada",<=50k,9
2719,66.1,"Local-gov,Private,Self-emp-not-inc",94963.7,HS-grad,9.0,Widowed,"Exec-managerial,Adm-clerical,Other-service","Not-in-family,Other-relative",White,Female,1767.9,0.0,40.2,"United-States,Canada",>50k,1
2479,66.14285714285714,"Private,Self-emp-inc",219064.42857142858,Some-college,10.0,Married-civ-spouse,"Handlers-cleaners,Prof-specialty,Sales",Husband,White,Male,1340.857142857143,0.0,25.285714285714285,"Cuba,United-States",<=50k,4
2480,66.14285714285714,"Private,Self-emp-inc",219064.42857142858,Some-college,10.0,Married-civ-spouse,"Handlers-cleaners,Prof-specialty,Sales",Husband,White,Male,1340.857142857143,0.0,25.285714285714285,"Cuba,United-States",>50k,3
960,66.2,Self-emp-not-inc,197983.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2005.1,224.6,24.3,United-States,<=50k,4
961,66.2,Self-emp-not-inc,197983.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2005.1,224.6,24.3,United-States,>50k,6
2053,66.25,"Local-gov,Private,Self-emp-not-inc",182093.75,"9th,HS-grad",8.5,Widowed,"Prof-specialty,Craft-repair,Sales",Not-in-family,"White,Black",Female,1076.75,208.625,44.125,"United-States,France",<=50k,6
2054,66.25,"Local-gov,Private,Self-emp-not-inc",182093.75,"9th,HS-grad",8.5,Widowed,"Prof-specialty,Craft-repair,Sales",Not-in-family,"White,Black",Female,1076.75,208.625,44.125,"United-States,France",>50k,2
2658,66.28571428571429,?,247502.2857142857,"9th,11th",6.142857142857143,"Never-married,Married-civ-spouse",?,"Husband,Unmarried",White,Male,1492.2857142857142,0.0,40.0,"United-States,Mexico",<=50k,6
2659,66.28571428571429,?,247502.2857142857,"9th,11th",6.142857142857143,"Never-married,Married-civ-spouse",?,"Husband,Unmarried",White,Male,1492.2857142857142,0.0,40.0,"United-States,Mexico",>50k,1
83,66.28571428571429,"Private,Federal-gov",156543.85714285713,"Some-college,Bachelors,HS-grad",10.714285714285714,"Never-married,Divorced","Machine-op-inspct,Other-service,Farming-fishing,Tech-support",Not-in-family,"Other,Amer-Indian-Eskimo,Asian-Pac-Islander",Male,0.0,0.0,38.57142857142857,"United-States,China,Mexico,Vietnam",<=50k,7
3299,66.33333333333333,"Private,?",211182.33333333334,HS-grad,9.0,Married-civ-spouse,"Protective-serv,?",Husband,White,Male,371.3333333333333,0.0,25.166666666666668,United-States,<=50k,6
1768,66.33333333333333,"Without-pay,Private",154727.88888888888,"HS-grad,11th",8.777777777777779,Married-civ-spouse,"Adm-clerical,Craft-repair,Transport-moving",Husband,White,Male,268.22222222222223,46.55555555555556,20.555555555555557,United-States,<=50k,9
3936,66.4,"Local-gov,?",127870.6,HS-grad,9.0,Married-civ-spouse,"Farming-fishing,?",Husband,White,Male,0.0,0.0,44.0,"United-States,Germany",<=50k,7
3937,66.4,"Local-gov,?",127870.6,HS-grad,9.0,Married-civ-spouse,"Farming-fishing,?",Husband,White,Male,0.0,0.0,44.0,"United-States,Germany",>50k,3
908,66.4,"Local-gov,Private,?",248746.3,"Some-college,Bachelors,HS-grad,Assoc-voc,Masters,9th",10.2,"Never-married,Divorced","Priv-house-serv,Other-service,Tech-support,?","Not-in-family,Other-relative,Own-child","White,Black",Female,232.9,0.0,19.0,United-States,<=50k,10
2483,66.4,"Private,Self-emp-inc",222516.9,"Masters,Bachelors",13.4,"Married-civ-spouse,Divorced","Prof-specialty,Sales","Not-in-family,Husband",White,Male,849.2,0.0,18.9,"United-States,?",<=50k,6
2484,66.4,"Private,Self-emp-inc",222516.9,"Masters,Bachelors",13.4,"Married-civ-spouse,Divorced","Prof-specialty,Sales","Not-in-family,Husband",White,Male,849.2,0.0,18.9,"United-States,?",>50k,4
6219,66.44444444444444,"Private,Self-emp-not-inc",99729.66666666667,"Doctorate,Masters,Bachelors",14.11111111111111,"Never-married,Married-civ-spouse","Exec-managerial,Prof-specialty,Sales","Not-in-family,Husband",White,Male,389.1111111111111,0.0,71.44444444444444,United-States,<=50k,4
6220,66.44444444444444,"Private,Self-emp-not-inc",99729.66666666667,"Doctorate,Masters,Bachelors",14.11111111111111,"Never-married,Married-civ-spouse","Exec-managerial,Prof-specialty,Sales","Not-in-family,Husband",White,Male,389.1111111111111,0.0,71.44444444444444,United-States,>50k,5
2720,66.7,"Private,Self-emp-not-inc",226005.8,"HS-grad,11th",8.8,Widowed,"Exec-managerial,Other-service,Adm-clerical","Not-in-family,Other-relative","White,Black",Female,932.4,0.0,40.0,United-States,<=50k,10
3374,66.77777777777777,"Local-gov,Private",133249.77777777778,"Some-college,HS-grad",9.333333333333334,"Separated,Widowed","Machine-op-inspct,Adm-clerical",Not-in-family,White,Female,0.0,0.0,31.444444444444443,United-States,<=50k,9
3940,66.81818181818181,"Local-gov,?",211978.27272727274,"Assoc-voc,Some-college",10.090909090909092,Married-civ-spouse,"Other-service,?",Husband,White,Male,592.1818181818181,389.27272727272725,42.54545454545455,United-States,<=50k,6
3941,66.81818181818181,"Local-gov,?",211978.27272727274,"Assoc-voc,Some-college",10.090909090909092,Married-civ-spouse,"Other-service,?",Husband,White,Male,592.1818181818181,389.27272727272725,42.54545454545455,United-States,>50k,5
2735,66.83333333333333,"Private,Self-emp-not-inc",128381.33333333333,"Bachelors,Masters,Some-college",11.166666666666666,"Married-spouse-absent,Separated,Widowed","Machine-op-inspct,Craft-repair,Sales",Not-in-family,White,Male,2347.3333333333335,0.0,47.5,United-States,<=50k,3
2736,66.83333333333333,"Private,Self-emp-not-inc",128381.33333333333,"Bachelors,Masters,Some-college",11.166666666666666,"Married-spouse-absent,Separated,Widowed","Machine-op-inspct,Craft-repair,Sales",Not-in-family,White,Male,2347.3333333333335,0.0,47.5,United-States,>50k,3
1796,66.83333333333333,"Private,State-gov",142380.5,HS-grad,9.0,"Never-married,Divorced","Handlers-cleaners,Exec-managerial,Adm-clerical,Sales",Not-in-family,White,Female,0.0,0.0,32.5,United-States,<=50k,6
1759,67.0,"Local-gov,State-gov,Self-emp-not-inc",156214.25,"Some-college,HS-grad",9.25,Married-civ-spouse,"Exec-managerial,Craft-repair,Transport-moving,Sales",Husband,White,Male,1351.25,271.75,11.125,United-States,<=50k,5
1760,67.0,"Local-gov,State-gov,Self-emp-not-inc",156214.25,"Some-college,HS-grad",9.25,Married-civ-spouse,"Exec-managerial,Craft-repair,Transport-moving,Sales",Husband,White,Male,1351.25,271.75,11.125,United-States,>50k,3
571,67.0,Self-emp-not-inc,181451.33333333334,7th-8th,4.0,Married-civ-spouse,"Exec-managerial,Craft-repair,Farming-fishing,Sales",Husband,White,Male,0.0,0.0,11.0,United-States,<=50k,6
1366,67.1,"Self-emp-not-inc,Self-emp-inc",79587.9,"Bachelors,HS-grad",10.6,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing",Husband,White,Male,381.8,0.0,26.2,United-States,<=50k,9
1367,67.1,"Self-emp-not-inc,Self-emp-inc",79587.9,"Bachelors,HS-grad",10.6,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing",Husband,White,Male,381.8,0.0,26.2,United-States,>50k,1
2519,67.11111111111111,"Private,Federal-gov",162675.0,"9th,HS-grad",8.555555555555555,"Never-married,Married-civ-spouse","Exec-managerial,Adm-clerical,Sales","Not-in-family,Wife","White,Black",Female,385.6666666666667,0.0,41.111111111111114,"United-States,England",<=50k,9
6023,67.14285714285714,"Federal-gov,Self-emp-inc",256007.14285714287,"Assoc-voc,Some-college",10.285714285714286,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,2864.4285714285716,0.0,42.142857142857146,United-States,<=50k,2
6024,67.14285714285714,"Federal-gov,Self-emp-inc",256007.14285714287,"Assoc-voc,Some-college",10.285714285714286,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,2864.4285714285716,0.0,42.142857142857146,United-States,>50k,5
2082,67.33333333333333,"Local-gov,Private",115607.83333333333,HS-grad,9.0,"Married-spouse-absent,Widowed,Separated","Machine-op-inspct,Farming-fishing,Craft-repair,Transport-moving",Unmarried,White,Male,814.0,498.6666666666667,50.166666666666664,"United-States,?",<=50k,5
2083,67.33333333333333,"Local-gov,Private",115607.83333333333,HS-grad,9.0,"Married-spouse-absent,Widowed,Separated","Machine-op-inspct,Farming-fishing,Craft-repair,Transport-moving",Unmarried,White,Male,814.0,498.6666666666667,50.166666666666664,"United-States,?",>50k,1
5070,67.33333333333333,"Local-gov,State-gov,Self-emp-not-inc",259843.0,"Doctorate,Masters,Bachelors",14.444444444444445,Married-civ-spouse,"Prof-specialty,Transport-moving,Exec-managerial,Sales",Husband,White,Male,2227.8888888888887,475.44444444444446,53.888888888888886,"Columbia,United-States",<=50k,2
5071,67.33333333333333,"Local-gov,State-gov,Self-emp-not-inc",259843.0,"Doctorate,Masters,Bachelors",14.444444444444445,Married-civ-spouse,"Prof-specialty,Transport-moving,Exec-managerial,Sales",Husband,White,Male,2227.8888888888887,475.44444444444446,53.888888888888886,"Columbia,United-States",>50k,7
3426,67.375,"Private,Self-emp-not-inc,Federal-gov",236546.875,10th,6.0,"Married-civ-spouse,Divorced","Exec-managerial,Adm-clerical,Craft-repair","Husband,Unmarried",White,Male,433.875,0.0,40.625,United-States,<=50k,8
572,67.44444444444444,"State-gov,Self-emp-not-inc,Self-emp-inc",199169.33333333334,"1st-4th,5th-6th,7th-8th",3.5555555555555554,Married-civ-spouse,"Transport-moving,Craft-repair,Farming-fishing,Other-service,Sales",Husband,White,Male,199.66666666666666,0.0,26.22222222222222,United-States,<=50k,9
99,67.5,"Private,Self-emp-not-inc",205699.66666666666,"7th-8th,5th-6th,Preschool",3.0,"Never-married,Married-spouse-absent,Widowed","Craft-repair,Farming-fishing,Other-service",Unmarried,"White,Black",Male,0.0,0.0,20.833333333333332,"United-States,Mexico",<=50k,6
1419,67.5,"Self-emp-inc,?",104450.0,"Assoc-voc,Some-college,Bachelors,Masters",11.25,Widowed,"Sales,?","Not-in-family,Unmarried","White,Black",Female,4901.0,544.5,43.75,United-States,<=50k,5
1420,67.5,"Self-emp-inc,?",104450.0,"Assoc-voc,Some-college,Bachelors,Masters",11.25,Widowed,"Sales,?","Not-in-family,Unmarried","White,Black",Female,4901.0,544.5,43.75,United-States,>50k,3
963,67.7,?,130073.7,7th-8th,4.0,"Married-civ-spouse,Divorced",?,"Husband,Unmarried",White,Male,1224.3,0.0,44.3,"Portugal,United-States",<=50k,8
964,67.7,?,130073.7,7th-8th,4.0,"Married-civ-spouse,Divorced",?,"Husband,Unmarried",White,Male,1224.3,0.0,44.3,"Portugal,United-States",>50k,2
6377,67.75,"Private,Self-emp-inc",142753.75,"Doctorate,Masters,Bachelors",13.5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.5,"United-States,Mexico",<=50k,1
